Date,INTC_Open,INTC_High,INTC_Low,INTC_Close,INTC_Volume,INTC_Return,IBM_Open,IBM_High,IBM_Low,IBM_Close,IBM_Volume,IBM_Return,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,NFLX_Return,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_Return
2015-08-20,17.927500,18.137500,17.427500,17.457500,31445326.000000,-0.026217,86.340000,87.510000,86.100000,86.260000,4011500.000000,-0.000927,119.800000,121.450000,111.340000,112.550000,27843843.000000,-0.060518,89.989100,90.339100,87.949100,87.999100,55821088.000000,-0.022114
2015-08-21,17.227500,17.527500,16.457500,16.457500,51587810.000000,-0.044696,85.100000,86.790000,82.300000,82.450000,7362100.000000,-0.031140,106.200000,110.000000,102.750000,103.950000,33037314.000000,-0.021186,86.449100,87.349100,83.279100,83.469100,93002006.000000,-0.034471
2015-08-24,15.097500,17.527500,14.767500,16.187500,82710485.000000,0.072197,77.070000,81.360000,76.600000,77.070000,10189700.000000,0.000000,88.750000,109.630000,85.500000,96.880000,56879237.000000,0.091606,75.109100,83.409100,65.619100,79.509100,143379035.000000,0.058581
2015-08-25,16.937500,17.047500,15.767500,15.767500,58606011.000000,-0.069077,80.540000,80.710000,74.220000,74.560000,7073200.000000,-0.074249,107.750000,107.880000,101.500000,101.570000,37348508.000000,-0.057355,82.949100,83.619100,78.889100,78.989100,71452454.000000,-0.047740
2015-08-26,16.407500,17.237500,15.977500,17.207500,46689792.000000,0.048758,77.690000,80.580000,75.740000,80.300000,6221800.000000,0.033595,107.150000,110.280000,102.020000,110.180000,35359629.000000,0.028278,81.839100,84.109100,79.809100,83.899100,103099909.000000,0.025171
2015-08-27,17.617500,17.807500,16.907500,17.617500,38092002.000000,0.000000,82.100000,82.570000,79.260000,82.140000,4976600.000000,0.000487,114.940000,118.250000,113.020000,117.700000,35706029.000000,0.024013,85.399100,86.589100,84.159100,86.519100,66398025.000000,0.013115
2015-08-28,17.567500,18.507500,17.347500,18.317500,42939217.000000,0.042692,81.350000,81.800000,80.780000,81.580000,4076300.000000,0.002827,116.350000,119.350000,115.880000,117.680000,20164999.000000,0.011431,85.959100,86.879100,85.729100,86.499100,47616679.000000,0.006282
2015-08-31,18.227500,19.027500,18.057500,18.437500,41360111.000000,0.011521,80.980000,82.000000,79.860000,81.490000,4093100.000000,0.006298,115.240000,117.000000,113.760000,115.010000,16851249.000000,-0.001996,85.909100,86.489100,84.929100,85.199100,37544527.000000,-0.008265
2015-09-01,17.807500,18.067500,17.557500,17.737500,43516411.000000,-0.003931,78.510000,78.580000,75.450000,76.280000,5272000.000000,-0.028404,109.350000,111.240000,103.820000,105.930000,35624527.000000,-0.031276,82.589100,84.169100,81.509100,82.109100,69948783.000000,-0.005812
2015-09-02,18.247500,18.497500,18.037500,18.497500,34140529.000000,0.013701,78.340000,78.680000,76.780000,78.650000,4252000.000000,0.003957,109.310000,109.500000,100.300000,105.440000,38998729.000000,-0.035404,83.759100,84.799100,82.579100,84.779100,42027565.000000,0.012178
2015-09-03,18.697500,19.317500,18.587500,18.977500,38226684.000000,0.014975,79.650000,81.630000,79.370000,80.380000,3603500.000000,0.009165,102.690000,104.170000,100.110000,101.060000,29165198.000000,-0.015873,85.189100,85.899100,83.979100,84.269100,44078575.000000,-0.010800
2015-09-04,18.467500,18.797500,18.307500,18.417500,28891133.000000,-0.002707,78.170000,79.000000,76.920000,77.300000,4201100.000000,-0.011130,98.050000,99.920000,97.340000,98.790000,24126067.000000,0.007547,82.849100,83.719100,82.469100,83.039100,48787688.000000,0.002293
2015-09-08,18.877500,19.397500,18.847500,19.377500,27509058.000000,0.026487,79.460000,80.940000,79.260000,80.830000,3933300.000000,0.017241,102.080000,102.500000,93.550000,94.900000,43345552.000000,-0.070337,84.999100,86.039100,84.569100,85.929100,37167064.000000,0.010941
2015-09-09,19.617500,20.017500,19.067500,19.137500,30589127.000000,-0.024468,82.340000,82.640000,78.450000,78.650000,3407800.000000,-0.044814,96.510000,102.790000,95.520000,99.180000,35408024.000000,0.027666,87.159100,87.189100,84.469100,84.739100,45786721.000000,-0.027765
2015-09-10,19.077500,19.557500,18.787500,19.167500,24708594.000000,0.004718,79.450000,80.760000,78.110000,79.800000,3461700.000000,0.004405,99.420000,100.850000,96.780000,99.480000,20621740.000000,0.000604,84.619100,86.559100,84.499100,85.869100,47574539.000000,0.014772
2015-09-11,18.977500,19.417500,18.937500,19.357500,21569774.000000,0.020024,79.510000,81.100000,79.270000,80.970000,3115100.000000,0.018362,98.570000,100.850000,97.230000,97.510000,17297678.000000,-0.010754,85.389100,86.449100,85.089100,86.419100,27288576.000000,0.012062
2015-09-14,19.367500,19.427500,18.987500,19.287500,23888623.000000,-0.004131,80.970000,80.970000,79.010000,79.250000,3226700.000000,-0.021242,96.840000,97.910000,94.330000,95.690000,15496276.000000,-0.011875,86.839100,86.859100,85.729100,86.099100,19650909.000000,-0.008522
2015-09-15,19.457500,19.827500,19.377500,19.627500,29370645.000000,0.008737,80.200000,81.530000,79.360000,81.130000,2717100.000000,0.011596,95.220000,99.650000,93.610000,99.160000,22277824.000000,0.041378,86.379100,87.699100,85.989100,87.369100,29737143.000000,0.011461
2015-09-16,19.517500,19.687500,19.297500,19.667500,25912311.000000,0.007685,81.440000,82.490000,81.140000,82.010000,2799200.000000,0.006999,99.700000,104.480000,99.330000,104.080000,27944049.000000,0.043932,87.389100,88.069100,87.019100,87.939100,30956373.000000,0.006294
2015-09-17,19.517500,20.097500,19.447500,19.617500,29234785.000000,0.005124,81.700000,83.280000,80.900000,81.740000,4003000.000000,0.000490,103.670000,107.500000,101.830000,104.210000,25522050.000000,0.005209,87.859100,89.599100,87.519100,87.989100,55910642.000000,0.001480
2015-09-18,19.117500,19.317500,18.697500,18.917500,58726764.000000,-0.010462,79.650000,79.990000,77.580000,78.110000,7975800.000000,-0.019335,102.000000,104.360000,100.710000,102.620000,21428252.000000,0.006078,86.369200,87.739200,86.309200,86.489200,42600317.000000,0.001389
2015-09-21,18.987500,19.227500,18.837500,19.057500,24118715.000000,0.003687,78.990000,80.580000,78.520000,80.080000,3825000.000000,0.013799,103.300000,103.770000,99.550000,100.300000,17853145.000000,-0.029042,87.069200,87.689200,85.869200,86.819200,34525444.000000,-0.002871
2015-09-22,18.567500,18.797500,18.377500,18.557500,26503013.000000,-0.000539,78.220000,78.660000,77.370000,78.030000,3564100.000000,-0.002429,98.290000,99.900000,97.000000,98.470000,16409772.000000,0.001831,85.199200,85.559200,84.269200,85.269200,45267837.000000,0.000822
2015-09-23,18.917500,18.987500,18.487500,18.637500,25766299.000000,-0.014801,77.810000,78.170000,76.350000,77.260000,2674200.000000,-0.007069,98.600000,99.740000,97.660000,98.070000,10245507.000000,-0.005375,85.519200,85.799200,84.779200,85.319200,21566113.000000,-0.002339
2015-09-24,18.277500,18.567500,17.767500,18.377500,32120868.000000,0.005471,76.200000,78.670000,75.550000,78.010000,3280300.000000,0.023753,97.110000,104.000000,96.780000,103.820000,20816371.000000,0.069097,84.309200,85.329200,83.409200,84.979200,35732168.000000,0.007947
2015-09-25,18.837500,19.007500,18.527500,18.707500,28952509.000000,-0.006901,79.150000,79.870000,78.130000,79.020000,3474400.000000,-0.001642,105.300000,105.450000,101.570000,102.190000,19030369.000000,-0.029535,86.049200,86.149200,83.419200,84.099200,43802105.000000,-0.022661
2015-09-28,18.577500,19.257500,18.537500,18.667500,41772611.000000,0.004845,78.020000,78.980000,76.070000,76.120000,4317300.000000,-0.024353,101.570000,103.320000,97.840000,99.500000,16905572.000000,-0.020380,83.619200,83.689200,80.829200,81.119200,43442750.000000,-0.029897
2015-09-29,18.727500,19.247500,18.657500,19.137500,33765057.000000,0.021893,75.590000,76.260000,74.750000,76.070000,4763500.000000,0.006350,99.630000,100.630000,96.850000,98.350000,17112268.000000,-0.012848,81.379200,82.399200,79.889200,80.609200,47741219.000000,-0.009462
2015-09-30,19.457500,20.217500,19.437500,20.007500,40267355.000000,0.028267,77.290000,79.310000,77.260000,78.570000,3946200.000000,0.016561,99.910000,103.460000,99.050000,103.240000,16927142.000000,0.033330,82.029200,83.009200,81.639200,82.879200,40985674.000000,0.010362
2015-10-01,20.107500,20.177500,19.357500,19.887500,29155847.000000,-0.010941,78.910000,79.270000,75.190000,77.190000,3880900.000000,-0.021797,102.910000,106.110000,101.120000,105.950000,16984931.000000,0.029540,83.079200,83.369200,81.729200,83.309200,39152771.000000,0.002768
2015-10-02,19.567500,20.417500,19.427500,20.397500,27594586.000000,0.042417,74.650000,78.190000,74.160000,78.180000,3054400.000000,0.047287,103.010000,106.870000,101.450000,106.110000,21437479.000000,0.030094,81.939200,85.149200,81.619200,85.129200,57711012.000000,0.038931
2015-10-05,20.627500,21.267500,20.457500,21.117500,33662322.000000,0.023755,79.420000,83.490000,79.420000,82.640000,5131800.000000,0.040544,107.480000,112.280000,105.760000,111.200000,20833409.000000,0.034611,85.919200,86.919200,85.689200,86.659200,32708812.000000,0.008613
2015-10-06,21.057500,21.747500,21.007500,21.637500,35077348.000000,0.027544,82.660000,83.750000,82.090000,82.380000,3018100.000000,-0.003387,110.330000,112.250000,105.640000,108.330000,20626122.000000,-0.018127,86.389200,86.739200,85.319200,86.139200,32836099.000000,-0.002894
2015-10-07,21.897500,22.317500,21.617500,22.207500,36772271.000000,0.014157,83.640000,84.330000,82.460000,83.690000,2980800.000000,0.000598,108.840000,109.780000,106.750000,108.080000,12285423.000000,-0.006983,86.799200,86.999200,85.429200,86.739200,36103106.000000,-0.000691
2015-10-08,22.127500,22.497500,21.877500,22.417500,27659917.000000,0.013106,83.290000,86.620000,82.890000,85.880000,4794400.000000,0.031096,107.940000,115.050000,102.600000,114.930000,42482561.000000,0.064758,86.369200,87.369200,85.349200,87.189200,49805316.000000,0.009494
2015-10-09,22.267500,22.447500,21.837500,22.037500,23794440.000000,-0.010329,86.060000,86.750000,84.870000,85.990000,3531100.000000,-0.000813,114.110000,115.830000,112.440000,113.330000,22181778.000000,-0.006836,87.239200,87.869200,86.949200,87.669200,23861386.000000,0.004929
2015-10-12,22.057500,22.217500,21.897500,22.107500,18712978.000000,0.002267,86.000000,86.180000,84.450000,84.740000,3227600.000000,-0.014651,114.450000,115.420000,112.360000,113.450000,12573697.000000,-0.008737,87.869200,88.129200,87.489200,87.929200,16084764.000000,0.000683
2015-10-13,21.917500,22.377500,21.877500,21.937500,32334030.000000,0.000913,84.380000,84.380000,82.780000,83.220000,3915700.000000,-0.013747,112.850000,113.720000,108.780000,109.730000,17162734.000000,-0.027647,87.319200,88.399200,87.139200,87.239200,26674569.000000,-0.000916
2015-10-14,21.287500,22.827500,20.747500,22.697500,75509960.000000,0.066236,83.200000,84.250000,82.620000,83.610000,3353000.000000,0.004928,111.500000,111.630000,108.050000,110.230000,25496407.000000,-0.011390,87.239200,87.769200,86.629200,87.069200,30675884.000000,-0.001949
2015-10-15,22.737500,22.957500,22.357500,22.637500,36997023.000000,-0.004398,84.510000,84.840000,82.180000,83.690000,3476200.000000,-0.009703,103.770000,104.880000,99.100000,101.090000,47133777.000000,-0.025826,87.459200,88.809200,87.319200,88.789200,36263671.000000,0.015207
2015-10-16,22.647500,23.097500,22.377500,22.937500,28244787.000000,0.012805,84.050000,84.800000,82.860000,83.990000,3483700.000000,-0.000714,100.210000,101.650000,98.410000,98.990000,21229993.000000,-0.012174,89.039200,89.319200,88.519200,89.279200,25292487.000000,0.002695
2015-10-19,22.777500,23.517500,22.767500,23.487500,37017017.000000,0.031171,83.450000,83.570000,81.980000,82.820000,7954700.000000,-0.007549,98.070000,103.620000,96.260000,101.690000,29892536.000000,0.036912,89.119200,89.949200,88.879200,89.879200,23075577.000000,0.008528
2015-10-20,23.297500,23.587500,23.207500,23.337500,24166462.000000,0.001717,76.090000,76.480000,73.870000,74.240000,16025600.000000,-0.024313,101.060000,102.110000,97.580000,98.990000,17274641.000000,-0.020483,89.679200,89.919200,88.949200,89.319200,22541054.000000,-0.004014
2015-10-21,23.567500,23.947500,23.217500,23.277500,31868292.000000,-0.012305,73.850000,76.260000,72.900000,74.520000,6990600.000000,0.009072,99.670000,100.340000,97.010000,97.960000,13724352.000000,-0.017157,89.869200,89.979200,88.619200,88.659200,28329923.000000,-0.013464
2015-10-22,23.597500,24.397500,23.487500,24.297500,38161437.000000,0.029664,75.340000,78.670000,75.220000,77.690000,5583200.000000,0.031192,98.070000,99.930000,96.860000,97.320000,12471097.000000,-0.007648,89.619200,90.939200,89.309200,90.849200,39778702.000000,0.013725
2015-10-23,24.437500,24.927500,24.297500,24.787500,42626122.000000,0.014322,78.210000,79.090000,77.300000,78.280000,5370400.000000,0.000895,97.610000,101.560000,97.270000,100.040000,17933474.000000,0.024895,93.799200,94.379200,93.209200,93.899200,48728733.000000,0.001066
2015-10-26,24.667500,24.857500,24.447500,24.487500,22492090.000000,-0.007297,78.350000,78.600000,76.810000,77.260000,3489400.000000,-0.013912,100.050000,103.310000,99.380000,103.040000,12095650.000000,0.029885,93.839200,94.209200,93.409200,93.989200,25669920.000000,0.001598
2015-10-27,24.307500,24.447500,24.207500,24.367500,22026692.000000,0.002468,77.110000,77.430000,70.930000,71.460000,15008500.000000,-0.073272,102.580000,104.720000,101.230000,103.070000,12014701.000000,0.004777,93.689200,94.379200,93.659200,94.219200,30029563.000000,0.005657
2015-10-28,24.367500,24.607500,24.017500,24.607500,21675268.000000,0.009849,71.520000,74.830000,71.100000,74.430000,8511400.000000,0.040688,102.900000,106.210000,102.060000,105.800000,13028204.000000,0.028183,94.389200,95.159200,93.479200,95.149200,41181187.000000,0.008052
2015-10-29,24.097500,24.187500,23.667500,23.927500,21183549.000000,-0.007055,73.960000,74.420000,72.620000,74.150000,3710400.000000,0.002569,105.000000,106.910000,104.750000,105.120000,9787369.000000,0.001143,94.639200,95.169200,94.519200,94.979200,24820764.000000,0.003593
2015-10-30,23.997500,24.187500,23.757500,23.757500,24237647.000000,-0.010001,74.040000,74.930000,73.500000,73.680000,3984000.000000,-0.004862,105.120000,110.100000,104.900000,108.380000,15531860.000000,0.031012,95.029200,95.219200,94.439200,94.449200,26208527.000000,-0.006103
2015-11-02,23.627500,24.177500,23.537500,24.007500,21457211.000000,0.016083,74.100000,74.120000,73.170000,73.970000,3822200.000000,-0.001754,109.200000,109.370000,106.300000,107.630000,11752185.000000,-0.014377,94.769200,95.879200,94.529200,95.749200,21977415.000000,0.010341
2015-11-03,23.897500,24.307500,23.877500,24.207500,17438868.000000,0.012972,73.620000,76.400000,73.500000,75.480000,4349400.000000,0.025265,107.360000,111.050000,107.240000,109.740000,12454765.000000,0.022168,95.519200,96.559200,95.349200,96.149200,20078436.000000,0.006596
2015-11-04,24.407500,24.407500,24.037500,24.287500,20660633.000000,-0.004917,76.150000,76.250000,74.900000,75.230000,3516900.000000,-0.012081,110.360000,114.280000,109.390000,114.050000,17197518.000000,0.033436,96.529200,96.609200,95.679200,96.159200,28349768.000000,-0.003833
2015-11-05,24.237500,24.337500,23.867500,24.137500,16484482.000000,-0.004126,75.210000,75.980000,73.230000,73.490000,5096900.000000,-0.022869,113.750000,115.680000,111.720000,113.480000,13796356.000000,-0.002374,96.259200,96.529200,95.249200,95.849200,24941453.000000,-0.004259
2015-11-06,24.067500,24.107500,23.547500,23.977500,23620050.000000,-0.003739,73.500000,74.450000,72.770000,73.150000,4744900.000000,-0.004762,113.390000,114.800000,112.050000,114.060000,10917140.000000,0.005909,95.629200,96.059200,94.899200,95.929200,29211175.000000,0.003137
2015-11-09,23.737500,23.967500,23.217500,23.487500,24023044.000000,-0.010532,72.820000,72.980000,69.780000,70.210000,8075600.000000,-0.035842,113.360000,114.000000,108.640000,109.860000,16136085.000000,-0.030875,95.499200,95.649200,93.999200,94.709200,33433517.000000,-0.008272
2015-11-10,23.307500,23.407500,22.947500,23.347500,22012000.000000,0.001716,70.260000,70.640000,69.020000,70.370000,4520800.000000,0.001566,108.860000,112.840000,108.010000,112.710000,11155603.000000,0.035367,94.109200,94.529200,93.769200,94.439200,35340393.000000,0.003507
2015-11-11,23.297500,23.517500,22.937500,22.997500,19823084.000000,-0.012877,70.990000,71.100000,69.400000,69.920000,3164800.000000,-0.015073,113.080000,114.610000,111.410000,112.860000,11021148.000000,-0.001946,94.729200,95.279200,94.089200,94.259200,22667494.000000,-0.004962
2015-11-12,22.847500,23.057500,22.527500,22.537500,22962347.000000,-0.013568,69.600000,69.600000,67.910000,67.940000,4701400.000000,-0.023851,112.520000,115.250000,108.200000,108.920000,17376470.000000,-0.031994,93.789200,94.369200,93.099200,93.179200,30752624.000000,-0.006504
2015-11-13,22.407500,22.517500,22.097500,22.247500,22976682.000000,-0.007140,67.850000,67.900000,66.550000,66.650000,4613800.000000,-0.017686,108.340000,109.070000,103.270000,103.650000,18729643.000000,-0.043290,92.709200,92.829200,90.919200,90.979200,52401965.000000,-0.018660
2015-11-16,22.227500,22.387500,22.067500,22.237500,29429428.000000,0.000450,66.690000,68.990000,66.690000,68.610000,4190800.000000,0.028790,102.970000,111.650000,101.860000,111.350000,19812187.000000,0.081383,90.879200,92.579200,90.619200,92.529200,33510003.000000,0.018156
2015-11-17,22.287500,23.017500,22.147500,22.777500,22352653.000000,0.021985,69.120000,69.720000,68.210000,68.720000,2815100.000000,-0.005787,112.110000,118.790000,111.700000,117.100000,32936456.000000,0.044510,92.749200,93.429200,92.349200,92.629200,30323124.000000,-0.001294
2015-11-18,22.867500,23.377500,22.757500,23.297500,18314194.000000,0.018804,69.690000,70.810000,69.160000,70.720000,4149200.000000,0.014780,117.940000,121.000000,116.100000,120.630000,23291811.000000,0.022808,93.079200,94.879200,92.969200,94.769200,32802527.000000,0.018157
2015-11-19,23.357500,24.867500,23.267500,24.437500,45137836.000000,0.046238,71.110000,72.640000,70.910000,71.640000,4753600.000000,0.007453,120.250000,123.130000,119.610000,120.220000,19088792.000000,-0.000249,94.819200,95.369200,94.629200,94.849200,26084184.000000,0.000316
2015-11-20,24.617500,25.427500,24.617500,24.797500,36892008.000000,0.007312,72.270000,73.820000,72.150000,73.400000,5176400.000000,0.015636,120.850000,124.070000,119.210000,123.840000,17893325.000000,0.024741,95.379200,95.709200,95.279200,95.619200,21394818.000000,0.002516
2015-11-23,24.797500,24.987500,24.547500,24.617500,20122911.000000,-0.007259,73.430000,73.770000,72.020000,73.360000,5137900.000000,-0.000953,124.810000,126.200000,121.660000,125.030000,15670283.000000,0.001763,95.849200,96.079200,94.799200,95.289200,20666590.000000,-0.005843
2015-11-24,24.467500,24.577500,24.037500,24.497500,21364676.000000,0.001226,72.550000,74.240000,72.210000,73.500000,3407700.000000,0.013094,123.670000,124.660000,120.030000,123.310000,18317565.000000,-0.002911,94.559200,95.459200,93.969200,95.189200,26344769.000000,0.006662
2015-11-25,24.397500,24.877500,24.277500,24.587500,17928587.000000,0.007788,73.270000,73.330000,72.280000,72.900000,3238200.000000,-0.005050,124.230000,125.200000,122.360000,124.160000,10950193.000000,-0.000563,95.329200,95.499200,95.049200,95.289200,13650178.000000,-0.000420
2015-11-27,24.677500,24.817500,24.537500,24.597500,6620757.000000,-0.003242,72.900000,73.710000,72.110000,73.360000,1415800.000000,0.006310,123.850000,126.390000,123.590000,125.440000,6644834.000000,0.012838,95.529200,95.679200,95.059200,95.449200,8825093.000000,-0.000837
2015-11-30,24.687500,25.037500,24.567500,24.927500,20182673.000000,0.009722,73.510000,74.800000,73.420000,74.320000,4545600.000000,0.011019,126.030000,126.600000,122.890000,123.330000,13724700.000000,-0.021423,95.739200,95.789200,94.789200,95.159200,23010441.000000,-0.006058
2015-12-01,25.137500,25.337500,24.847500,25.227500,23352203.000000,0.003580,74.480000,76.300000,74.480000,76.180000,4195100.000000,0.022825,124.470000,125.570000,122.420000,125.370000,12530473.000000,0.007231,95.609200,96.299200,95.479200,96.299200,27661649.000000,0.007217
2015-12-02,25.227500,25.547500,24.937500,24.977500,18644138.000000,-0.009910,75.830000,76.110000,74.400000,74.600000,3725400.000000,-0.016220,125.530000,131.350000,124.930000,128.970000,24054479.000000,0.027404,96.369200,96.889200,95.419200,95.589200,22342864.000000,-0.008094
2015-12-03,25.107500,25.127500,24.137500,24.197500,29833320.000000,-0.036244,75.000000,75.630000,73.090000,73.820000,5909600.000000,-0.015733,129.620000,132.200000,126.390000,126.810000,26433153.000000,-0.021679,95.899200,96.099200,92.979200,93.659200,42614280.000000,-0.023358
2015-12-04,24.247500,25.157500,24.137500,25.067500,24486324.000000,0.033818,72.990000,75.920000,72.890000,75.330000,4571600.000000,0.032059,127.000000,130.990000,125.750000,130.930000,20177891.000000,0.030945,93.979200,96.469200,93.759200,96.279200,39436494.000000,0.024474
2015-12-07,24.927500,25.307500,24.887500,25.127500,17687416.000000,0.008023,75.060000,75.310000,73.710000,74.450000,3279400.000000,-0.008127,131.190000,133.270000,122.750000,125.360000,23278842.000000,-0.044439,96.359200,96.429200,95.209200,95.759200,25501352.000000,-0.006227
2015-12-08,24.807500,25.087500,24.557500,24.887500,13337920.000000,0.003225,73.180000,73.960000,72.430000,72.950000,3905200.000000,-0.003143,121.510000,128.240000,121.100000,126.980000,18551710.000000,0.045017,94.579200,96.129200,94.519200,95.769200,30698423.000000,0.012582
2015-12-09,25.017500,25.357500,24.647500,24.947500,22047662.000000,-0.002798,72.280000,74.740000,71.130000,71.510000,4615000.000000,-0.010653,127.700000,128.780000,122.330000,124.200000,17743456.000000,-0.027408,95.249200,95.899200,93.339200,94.029200,48171239.000000,-0.012809
2015-12-10,24.987500,25.197500,24.797500,24.907500,17350487.000000,-0.003202,71.930000,72.750000,70.620000,71.680000,4222300.000000,-0.003476,124.500000,125.210000,121.620000,122.910000,13438704.000000,-0.012771,94.289200,95.299200,93.949200,94.539200,28965022.000000,0.002651
2015-12-11,24.447500,24.787500,24.337500,24.407500,20818289.000000,-0.001636,70.130000,70.340000,68.810000,69.470000,5333800.000000,-0.009411,121.450000,123.000000,118.600000,118.910000,16037373.000000,-0.020914,93.229200,93.529200,91.859200,91.929200,55504795.000000,-0.013944
2015-12-14,24.517500,24.617500,24.017500,24.607500,19477801.000000,0.003671,70.210000,71.040000,68.920000,70.830000,5143800.000000,0.008831,119.770000,120.900000,114.660000,120.660000,18683461.000000,0.007431,92.119200,92.819200,90.519200,92.799200,50887702.000000,0.007382
2015-12-15,24.787500,25.487500,24.767500,25.317500,24145320.000000,0.021382,72.300000,73.870000,72.180000,72.690000,4238500.000000,0.005394,121.930000,123.300000,118.540000,118.620000,11734902.000000,-0.027147,93.739200,94.419200,93.309200,93.449200,48383032.000000,-0.003094
2015-12-16,25.497500,25.607500,24.907500,25.437500,23135672.000000,-0.002353,74.020000,74.550000,72.690000,74.190000,4345500.000000,0.002297,119.800000,123.000000,118.090000,122.640000,13108191.000000,0.023706,94.209200,95.309200,93.029200,95.119200,44804460.000000,0.009659
2015-12-17,25.457500,25.507500,24.897500,25.057500,24881859.000000,-0.015712,74.250000,74.400000,71.210000,71.650000,4089500.000000,-0.035017,123.970000,126.350000,122.420000,122.530000,17232701.000000,-0.011616,95.599200,95.619200,93.439200,93.469200,44099833.000000,-0.022281
2015-12-18,24.867500,24.887500,23.997500,24.017500,40480739.000000,-0.034181,71.310000,71.860000,69.170000,69.800000,10026100.000000,-0.021175,120.850000,122.190000,117.920000,118.030000,17866556.000000,-0.023335,93.061500,93.361500,91.311500,91.381500,52938360.000000,-0.018053
2015-12-21,24.247500,24.437500,23.947500,24.377500,17748314.000000,0.005361,70.730000,70.730000,68.920000,70.400000,5617500.000000,-0.004666,119.510000,119.590000,115.660000,116.630000,11629502.000000,-0.024098,92.351500,92.551500,91.531500,92.531500,26095192.000000,0.001949
2015-12-22,24.497500,24.907500,24.407500,24.867500,17917152.000000,0.015104,70.780000,73.090000,70.550000,72.830000,4263800.000000,0.028963,117.300000,117.430000,114.860000,116.240000,9663085.000000,-0.009037,93.131500,93.421500,92.531500,93.261500,25620944.000000,0.001396
2015-12-23,25.087500,25.187500,24.917500,25.137500,12446156.000000,0.001993,73.200000,74.210000,73.010000,73.440000,5164900.000000,0.003279,116.910000,118.560000,115.780000,118.160000,9310704.000000,0.010692,93.821500,94.171500,93.641500,94.101500,25157310.000000,0.002984
2015-12-24,25.207500,25.397500,25.097500,25.117500,5893789.000000,-0.003570,73.330000,73.780000,73.010000,73.150000,1495200.000000,-0.002455,118.220000,118.800000,117.300000,117.330000,3541043.000000,-0.007528,94.051500,94.381500,94.021500,94.071500,11479444.000000,0.000213
2015-12-28,25.087500,25.137500,24.707500,25.067500,9442279.000000,-0.000797,72.640000,72.940000,71.440000,72.510000,3143400.000000,-0.001790,117.260000,117.350000,113.850000,117.110000,8409425.000000,-0.001279,93.801500,94.031500,92.991500,94.011500,19166106.000000,0.002239
2015-12-29,25.147500,25.727500,25.147500,25.577500,13966484.000000,0.017099,73.150000,74.960000,73.100000,74.680000,3943700.000000,0.020916,118.190000,119.600000,116.920000,119.120000,8133687.000000,0.007869,94.691500,96.021500,94.611500,95.781500,26647884.000000,0.011511
2015-12-30,25.517500,25.587500,25.077500,25.127500,11519783.000000,-0.015284,74.480000,75.340000,74.120000,74.240000,2989400.000000,-0.003222,118.950000,119.020000,116.430000,116.710000,8116923.000000,-0.018831,95.641500,95.721500,94.731500,94.751500,19251660.000000,-0.009306
2015-12-31,24.957500,25.097500,24.577500,24.577500,14363579.000000,-0.015226,73.970000,74.000000,72.470000,72.520000,3462100.000000,-0.019603,116.210000,117.460000,114.280000,114.400000,9245893.000000,-0.015575,94.351500,94.561500,93.321500,93.341500,29485706.000000,-0.010705
2016-01-04,24.017500,24.147500,23.597500,24.107500,27723090.000000,0.003747,70.500000,70.870000,69.140000,70.850000,5229400.000000,0.004965,109.000000,110.000000,105.210000,109.950000,20740837.000000,0.008716,90.911500,91.081500,89.601500,91.061500,50044985.000000,0.001650
2016-01-05,24.097500,24.137500,23.667500,23.967500,16681562.000000,-0.005395,71.660000,71.790000,69.750000,70.750000,3924800.000000,-0.012699,110.450000,110.580000,105.850000,107.650000,17640419.000000,-0.025351,91.521500,91.661500,90.281500,90.721500,38718231.000000,-0.008741
2016-01-06,23.387500,23.657500,22.937500,23.217500,25222780.000000,-0.007269,69.280000,70.480000,68.520000,70.070000,4310900.000000,0.011403,105.290000,117.910000,104.960000,117.710000,32800325.000000,0.117960,88.911500,90.371500,88.891500,89.771500,41589321.000000,0.009673
2016-01-07,22.417500,23.137500,21.977500,21.977500,36739277.000000,-0.019628,68.600000,69.920000,67.330000,67.760000,7025800.000000,-0.012245,116.360000,122.180000,112.290000,114.560000,33586418.000000,-0.015469,87.441500,88.771500,86.291500,86.361500,59897593.000000,-0.012351
2016-01-08,22.227500,22.357500,21.567500,21.647500,29786975.000000,-0.026094,68.080000,68.720000,66.220000,66.530000,4762700.000000,-0.022767,116.330000,117.720000,111.100000,111.390000,17993375.000000,-0.042465,87.151500,87.771500,85.381500,85.501500,69001017.000000,-0.018933
2016-01-11,21.947500,22.357500,21.817500,22.187500,27594187.000000,0.010935,66.710000,68.720000,66.660000,68.130000,4974400.000000,0.021286,112.130000,116.790000,111.200000,114.970000,21866371.000000,0.025328,86.271500,86.541500,84.211500,85.851500,49804761.000000,-0.004868
2016-01-12,22.897500,23.027500,22.407500,22.817500,28398042.000000,-0.003494,68.550000,68.680000,66.030000,67.800000,5078700.000000,-0.010941,116.110000,117.780000,115.080000,116.580000,15072028.000000,0.004048,86.791500,87.561500,85.561500,87.021500,46460512.000000,0.002650
