Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,GLD_Return,VOT_Open,VOT_High,VOT_Low,VOT_Close,VOT_Volume,VOT_Return,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_Return,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_Return
2016-10-04,123.160000,123.180000,120.860000,120.970000,24336790.000000,-0.017782,94.674100,94.694100,93.544100,93.884100,113962.000000,-0.008344,20.240000,20.552500,20.132500,20.225000,29709251.000000,-0.000741,36.390000,36.710000,36.090000,36.360000,20061945.000000,-0.000824
2016-10-05,121.330000,121.590000,120.400000,120.780000,14704779.000000,-0.004533,94.284100,94.464100,94.184100,94.214100,73447.000000,-0.000742,20.325000,20.390000,20.147500,20.237500,21409495.000000,-0.004305,36.410000,37.080000,36.380000,36.760000,16708623.000000,0.009613
2016-10-06,119.690000,119.980000,119.240000,119.660000,17906750.000000,-0.000251,93.704100,94.014100,93.334100,93.984100,64784.000000,0.002988,20.400000,20.560000,20.257500,20.447500,28748170.000000,0.002328,36.860000,36.980000,36.400000,36.860000,16194467.000000,0.000000
2016-10-07,120.490000,120.580000,118.420000,119.740000,17902607.000000,-0.006225,94.104100,94.104100,92.904100,93.334100,78295.000000,-0.008182,20.552500,20.615000,20.352500,20.490000,24339516.000000,-0.003041,36.970000,37.100000,36.540000,36.920000,20066816.000000,-0.001352
2016-10-10,120.160000,120.420000,119.920000,120.160000,4512348.000000,0.000000,93.804100,94.254100,93.754100,93.844100,93456.000000,0.000426,20.730000,21.162500,20.655000,20.987500,36129675.000000,0.012422,37.030000,37.510000,36.990000,37.160000,18163120.000000,0.003511
2016-10-11,119.920000,120.160000,119.530000,119.550000,6061935.000000,-0.003085,93.544100,93.544100,91.724100,92.094100,87450.000000,-0.015501,21.400000,21.647500,21.025000,21.050000,63967575.000000,-0.016355,37.010000,37.140000,36.010000,36.310000,26484024.000000,-0.018914
2016-10-12,119.720000,120.070000,119.290000,119.740000,4846567.000000,0.000167,92.134100,92.504100,91.694100,92.204100,78832.000000,0.000760,21.312500,21.470000,21.162500,21.310000,37538535.000000,-0.000117,36.230000,36.390000,35.520000,36.230000,22157095.000000,0.000000
2016-10-13,120.000000,120.420000,119.800000,120.030000,7179048.000000,0.000250,91.534100,92.064100,90.804100,91.884100,77331.000000,0.003824,21.172500,21.335000,20.905000,21.220000,35049854.000000,0.002243,35.820000,36.420000,35.430000,36.040000,25217586.000000,0.006142
2016-10-14,119.370000,120.160000,119.290000,119.360000,6573284.000000,-0.000084,92.404100,92.734100,91.714100,91.754100,71959.000000,-0.007034,21.445000,21.517500,21.257500,21.382500,35633687.000000,-0.002914,36.240000,36.860000,36.240000,36.540000,27386629.000000,0.008278
2016-10-17,119.700000,119.920000,119.580000,119.680000,4777636.000000,-0.000167,91.734100,91.854100,91.304100,91.364100,69499.000000,-0.004033,21.307500,21.435000,21.170000,21.362500,23598247.000000,0.002581,36.480000,36.580000,35.990000,36.340000,23829489.000000,-0.003838
2016-10-18,120.080000,120.640000,119.820000,120.420000,4919386.000000,0.002831,92.314100,92.424100,91.854100,92.104100,66781.000000,-0.002275,21.520000,21.527500,21.337500,21.342500,24506854.000000,-0.008248,36.650000,37.060000,36.530000,36.780000,19137029.000000,0.003547
2016-10-19,121.130000,121.450000,120.890000,121.110000,6016542.000000,-0.000165,92.174100,92.584100,91.904100,92.424100,153068.000000,0.002712,21.287500,21.415000,20.425000,21.255000,19992614.000000,-0.001527,36.590000,36.960000,36.510000,36.650000,22841702.000000,0.001640
2016-10-20,121.390000,121.590000,120.630000,120.740000,6494516.000000,-0.005355,92.344100,92.514100,91.794100,92.244100,87721.000000,-0.001083,21.190000,21.320000,21.057500,21.240000,24105541.000000,0.002360,36.620000,36.640000,35.780000,36.370000,48962889.000000,-0.006827
2016-10-21,120.900000,120.920000,120.550000,120.830000,6706650.000000,-0.000579,91.804100,92.244100,91.534100,92.174100,82015.000000,0.004030,21.177500,21.202500,21.045000,21.125000,22529486.000000,-0.002479,39.400000,39.570000,38.600000,38.780000,80008684.000000,-0.015736
2016-10-24,121.280000,121.300000,120.160000,120.560000,5471884.000000,-0.005937,92.754100,93.044100,92.584100,92.794100,57277.000000,0.000431,21.250000,21.410000,21.225000,21.387500,23506417.000000,0.006471,39.060000,40.120000,39.050000,40.120000,54044942.000000,0.027138
2016-10-25,120.890000,121.760000,120.850000,121.470000,6137728.000000,0.004798,92.484100,92.484100,91.574100,91.634100,107791.000000,-0.009191,21.462500,21.565000,21.302500,21.537500,47394866.000000,0.003494,39.970000,40.490000,39.920000,40.110000,35121626.000000,0.003503
2016-10-26,121.370000,121.530000,120.610000,120.790000,3905102.000000,-0.004779,91.024100,91.574100,90.834100,91.024100,113510.000000,0.000000,20.552500,20.900000,20.302500,20.872500,66031410.000000,0.015570,39.930000,40.320000,39.590000,39.750000,29908673.000000,-0.004508
2016-10-27,121.110000,121.180000,120.750000,121.010000,4332825.000000,-0.000826,91.354100,91.354100,90.034100,90.164100,124457.000000,-0.013026,20.822500,20.940000,20.500000,20.595000,34422012.000000,-0.010926,39.730000,39.950000,39.210000,39.220000,28473432.000000,-0.012837
2016-10-28,121.200000,122.480000,120.810000,121.580000,11638942.000000,0.003135,90.154100,91.234100,90.154100,90.494100,94378.000000,0.003771,20.442500,20.777500,20.337500,20.405000,36795783.000000,-0.001834,39.130000,39.640000,38.700000,38.990000,33571945.000000,-0.003578
2016-10-31,121.510000,122.000000,121.230000,121.940000,7716046.000000,0.003539,90.734100,91.014100,90.534100,90.944100,68709.000000,0.002314,20.387500,20.532500,20.275000,20.360000,26379632.000000,-0.001349,39.280000,39.540000,39.040000,39.040000,26419199.000000,-0.006110
2016-11-01,122.800000,123.210000,122.570000,122.730000,13360007.000000,-0.000570,91.104100,91.204100,89.304100,89.964100,111760.000000,-0.012513,20.340000,20.417500,19.607500,19.847500,43661178.000000,-0.024213,39.090000,39.140000,38.370000,38.920000,24509432.000000,-0.004349
2016-11-02,123.760000,124.760000,123.560000,123.640000,15668641.000000,-0.000970,89.694100,89.974100,88.764100,88.874100,149216.000000,-0.009142,19.825000,20.062500,19.782500,19.872500,28191471.000000,0.002396,38.940000,39.050000,38.420000,38.550000,22120592.000000,-0.010015
2016-11-03,123.360000,124.330000,123.350000,124.300000,10049404.000000,0.007620,89.024100,89.174100,88.314100,88.424100,89976.000000,-0.006740,19.862500,19.982500,19.505000,19.575000,26541093.000000,-0.014475,38.650000,38.760000,38.230000,38.330000,21448659.000000,-0.008279
2016-11-04,124.400000,124.540000,124.040000,124.390000,8585745.000000,-0.000080,88.434100,89.564100,88.294100,88.794100,83907.000000,0.004071,19.250000,19.680000,19.145000,19.327500,30804148.000000,0.004026,37.770000,38.400000,37.640000,37.830000,28693748.000000,0.001589
2016-11-07,122.660000,122.710000,121.880000,122.150000,10010279.000000,-0.004158,90.514100,91.034100,90.304100,90.934100,255148.000000,0.004640,19.637500,19.745000,19.482500,19.720000,32364590.000000,0.004201,38.900000,39.640000,38.900000,39.540000,31652342.000000,0.016452
2016-11-08,122.120000,123.090000,121.360000,121.640000,9456475.000000,-0.003931,90.794100,91.804100,90.494100,91.374100,91882.000000,0.006388,19.695000,20.047500,19.542500,19.882500,24132181.000000,0.009520,39.670000,39.900000,39.270000,39.590000,22924843.000000,-0.002017
2016-11-09,124.300000,124.350000,121.100000,121.560000,18231955.000000,-0.022043,89.804100,92.404100,89.804100,92.064100,258262.000000,0.025166,19.587500,19.947500,19.130000,19.837500,59156836.000000,0.012763,39.120000,39.710000,38.320000,39.290000,49612143.000000,0.004346
2016-11-10,121.520000,121.540000,119.380000,119.750000,22234660.000000,-0.014566,92.764100,93.254100,91.514100,91.884100,142864.000000,-0.009486,19.890000,19.890000,18.575000,19.065000,57105664.000000,-0.041478,39.600000,39.610000,36.750000,37.820000,57772011.000000,-0.044949
2016-11-11,119.650000,119.690000,116.230000,117.100000,20380652.000000,-0.021312,91.784100,92.274100,91.474100,92.104100,137679.000000,0.003486,18.897500,19.335000,18.755000,19.225000,34125281.000000,0.017330,37.350000,38.230000,37.130000,38.140000,38759155.000000,0.021151
2016-11-14,116.120000,117.140000,115.490000,116.110000,20704778.000000,-0.000086,92.764100,92.764100,92.084100,92.494100,132671.000000,-0.002911,19.045000,19.070000,18.137500,18.545000,50907153.000000,-0.026254,38.140000,38.200000,36.400000,37.240000,41250165.000000,-0.023597
2016-11-15,116.460000,117.240000,116.290000,117.120000,9334343.000000,0.005667,92.844100,93.564100,92.814100,93.464100,136221.000000,0.006678,18.760000,19.037500,18.657500,18.895000,32230627.000000,0.007196,37.840000,39.000000,37.820000,38.380000,35853615.000000,0.014271
2016-11-16,117.270000,117.270000,116.580000,116.770000,5478969.000000,-0.004264,93.184100,93.604100,93.104100,93.544100,150167.000000,0.003863,18.792500,19.675000,18.767500,19.615000,58809804.000000,0.043767,38.450000,39.170000,38.320000,39.160000,27331352.000000,0.018466
2016-11-17,116.910000,117.220000,115.440000,116.170000,10340019.000000,-0.006330,94.024100,94.384100,93.694100,94.334100,252898.000000,0.003297,19.570000,19.705000,19.325000,19.605000,27624576.000000,0.001788,39.920000,40.460000,39.470000,40.150000,32084891.000000,0.005762
2016-11-18,115.520000,115.770000,114.960000,115.150000,10314160.000000,-0.003203,94.584100,94.584100,93.914100,94.034100,117545.000000,-0.005815,19.547500,19.752500,19.532500,19.632500,28331669.000000,0.004348,40.290000,40.650000,39.810000,39.860000,27479591.000000,-0.010673
2016-11-21,115.720000,115.940000,115.290000,115.580000,6621124.000000,-0.001210,94.404100,94.894100,94.354100,94.894100,126192.000000,0.005190,19.647500,20.115000,19.620000,20.050000,29170024.000000,0.020486,40.010000,40.480000,39.930000,40.370000,19641977.000000,0.008998
2016-11-22,115.720000,115.790000,114.980000,115.540000,6387614.000000,-0.001555,95.114100,95.184100,94.604100,95.134100,365844.000000,0.000210,20.105000,20.222500,19.967500,20.067500,25936177.000000,-0.001865,40.490000,40.770000,40.310000,40.630000,23206233.000000,0.003458
2016-11-23,113.870000,113.880000,112.650000,113.250000,20969154.000000,-0.005445,94.864100,95.434100,94.774100,95.424100,130777.000000,0.005903,19.957500,19.995000,19.700000,19.925000,27420959.000000,-0.001628,40.520000,40.610000,39.760000,39.910000,21848138.000000,-0.015054
2016-11-25,113.420000,113.510000,112.350000,112.610000,5345889.000000,-0.007142,95.684100,95.684100,95.464100,95.664100,45857.000000,-0.000209,19.900000,20.085000,19.855000,20.065000,11475922.000000,0.008291,39.810000,40.040000,39.640000,40.040000,8409616.000000,0.005777
2016-11-28,113.230000,113.840000,112.770000,113.800000,5650249.000000,0.005034,95.614100,95.624100,94.734100,94.844100,119374.000000,-0.008053,19.975000,20.232500,19.965000,20.010000,27099626.000000,0.001752,39.850000,40.530000,39.720000,40.120000,20614439.000000,0.006775
2016-11-29,112.760000,113.480000,112.690000,113.270000,7430211.000000,0.004523,94.844100,95.364100,94.754100,95.014100,141810.000000,0.001792,19.812500,20.125000,19.635000,19.982500,28510409.000000,0.008580,40.160000,40.920000,40.030000,40.600000,22365880.000000,0.010956
2016-11-30,112.690000,112.790000,111.500000,111.750000,10916858.000000,-0.008341,95.424100,95.454100,94.204100,94.224100,117415.000000,-0.012575,20.017500,20.167500,19.685000,19.747500,36152776.000000,-0.013488,40.370000,40.690000,39.720000,39.770000,34641574.000000,-0.014863
2016-12-01,111.110000,111.990000,110.630000,111.540000,10232056.000000,0.003870,94.494100,94.494100,92.434100,92.694100,393995.000000,-0.019049,19.707500,19.852500,19.375000,19.490000,37035119.000000,-0.011036,39.620000,39.660000,38.440000,38.710000,34524391.000000,-0.022968
2016-12-02,111.890000,112.320000,111.780000,112.140000,7413835.000000,0.002234,92.634100,93.124100,92.394100,92.784100,131643.000000,0.001619,19.410000,19.640000,19.330000,19.592500,26482265.000000,0.009402,38.590000,38.980000,38.310000,38.760000,25514560.000000,0.004405
2016-12-05,111.150000,112.110000,110.310000,111.540000,10186209.000000,0.003509,93.464100,94.284100,93.444100,94.004100,132835.000000,0.005778,19.617500,19.625000,19.180000,19.395000,34114147.000000,-0.011342,39.210000,40.090000,39.070000,39.730000,23552131.000000,0.013262
2016-12-06,111.690000,112.030000,111.190000,111.430000,5533176.000000,-0.002328,94.164100,94.554100,93.844100,94.554100,115106.000000,0.004142,19.492500,19.707500,19.415000,19.605000,26165916.000000,0.005771,39.940000,39.970000,39.310000,39.460000,19966545.000000,-0.012018
2016-12-07,112.130000,112.500000,111.770000,111.830000,4898523.000000,-0.002675,94.474100,95.844100,94.204100,95.754100,172835.000000,0.013549,19.432500,19.915000,19.407500,19.875000,29978926.000000,0.022771,39.520000,40.890000,39.310000,40.880000,30807747.000000,0.034413
2016-12-08,111.720000,111.870000,111.460000,111.570000,5975333.000000,-0.001343,96.054100,96.744100,95.874100,96.544100,122121.000000,0.005101,19.832500,20.225000,19.767500,20.147500,27053247.000000,0.015883,40.810000,41.090000,40.350000,40.520000,21201567.000000,-0.007106
2016-12-09,111.180000,111.250000,110.190000,110.400000,10507217.000000,-0.007016,96.754100,96.994100,96.224100,96.394100,130455.000000,-0.003721,20.195000,20.792500,20.195000,20.605000,34376027.000000,0.020302,40.690000,41.500000,40.630000,41.480000,27338795.000000,0.019415
2016-12-12,110.590000,111.110000,110.260000,110.820000,6155757.000000,0.002080,96.044100,96.424100,95.484100,95.744100,163212.000000,-0.003124,20.440000,20.867500,20.240000,20.442500,26180189.000000,0.000122,41.330000,41.810000,41.230000,41.680000,20186646.000000,0.008468
2016-12-13,110.570000,110.790000,110.060000,110.450000,7960576.000000,-0.001085,96.154100,96.564100,96.024100,96.244100,179231.000000,0.000936,20.577500,21.097500,20.555000,20.915000,43296981.000000,0.016401,42.010000,42.930000,41.750000,42.490000,35072234.000000,0.011426
2016-12-14,110.950000,110.980000,108.520000,108.830000,12910976.000000,-0.019108,96.224100,96.474100,95.154100,95.324100,94109.000000,-0.009353,20.877500,21.167500,20.862500,20.915000,33968745.000000,0.001796,42.510000,42.960000,42.040000,42.190000,30336987.000000,-0.007528
2016-12-15,107.850000,107.990000,107.000000,107.340000,14421790.000000,-0.004729,95.514100,96.304100,95.214100,95.704100,143376.000000,0.001989,20.962500,21.300000,20.925000,21.072500,46286513.000000,0.005247,42.210000,42.660000,41.810000,42.090000,27662280.000000,-0.002843
2016-12-16,107.950000,108.780000,107.470000,108.050000,10035481.000000,0.000926,95.844100,96.084100,95.134100,95.454100,126912.000000,-0.004069,21.235000,21.242500,21.027500,21.110000,44285171.000000,-0.005887,42.460000,42.460000,41.620000,41.810000,42452668.000000,-0.015309
2016-12-19,108.600000,108.880000,108.340000,108.590000,5337546.000000,-0.000092,95.614100,96.074100,95.434100,95.634100,126293.000000,0.000209,21.067500,21.462500,21.055000,21.277500,27759619.000000,0.009968,42.070000,43.280000,41.930000,43.130000,34318874.000000,0.025196
2016-12-20,107.470000,107.990000,107.290000,107.790000,7320660.000000,0.002978,96.004100,96.114100,95.744100,95.984100,133662.000000,-0.000208,21.302500,21.492500,21.287500,21.355000,21401196.000000,0.002464,43.200000,43.310000,42.530000,43.050000,26018034.000000,-0.003472
2016-12-21,108.250000,108.310000,107.680000,107.850000,5105866.000000,-0.003695,96.024100,96.124100,95.774100,95.774100,101024.000000,-0.002604,21.317500,21.467500,21.312500,21.382500,23724774.000000,0.003049,42.940000,43.210000,42.630000,43.050000,17084367.000000,0.002562
2016-12-22,107.680000,108.100000,107.490000,107.590000,4942231.000000,-0.000836,95.741100,95.741100,94.881100,95.131100,125005.000000,-0.006371,21.205000,21.245000,21.027500,21.190000,26044771.000000,-0.000707,43.350000,43.610000,42.910000,43.060000,22175469.000000,-0.006690
2016-12-23,107.840000,108.250000,107.800000,107.930000,5012128.000000,0.000835,95.091100,95.501100,95.091100,95.501100,85180.000000,0.004312,21.015000,21.247500,21.015000,21.247500,14244752.000000,0.011064,42.960000,43.050000,42.310000,42.750000,12399597.000000,-0.004888
2016-12-27,108.610000,108.670000,108.240000,108.560000,3683379.000000,-0.000460,95.651100,96.131100,95.641100,95.771100,153389.000000,0.001255,21.247500,21.567500,21.240000,21.432500,18133456.000000,0.008707,42.720000,43.580000,42.720000,42.790000,11744672.000000,0.001639
2016-12-28,108.400000,108.910000,108.290000,108.860000,5088560.000000,0.004244,95.941100,95.941100,94.661100,94.691100,112271.000000,-0.013029,21.497500,21.620000,21.167500,21.307500,20691106.000000,-0.008838,42.910000,42.910000,42.340000,42.500000,14348548.000000,-0.009555
2016-12-29,109.230000,110.530000,109.160000,110.290000,7553919.000000,0.009704,94.791100,95.121100,94.531100,94.791100,129524.000000,0.000000,21.230000,21.395000,21.217500,21.300000,14980035.000000,0.003297,42.370000,42.710000,42.240000,42.410000,10248530.000000,0.000944
2016-12-30,110.380000,110.620000,109.530000,109.610000,8856540.000000,-0.006976,95.011100,95.011100,94.151100,94.481100,94165.000000,-0.005578,21.280000,21.417500,20.975000,21.072500,30561669.000000,-0.009751,42.470000,42.500000,41.540000,41.650000,25575722.000000,-0.019308
2017-01-03,109.620000,111.000000,109.370000,110.470000,7526109.000000,0.007754,95.311100,95.821100,94.621100,95.281100,171450.000000,-0.000315,21.067500,21.200000,20.807500,21.155000,28763145.000000,0.004153,42.300000,42.350000,41.630000,42.090000,20657411.000000,-0.004965
2017-01-04,111.060000,111.220000,110.610000,110.860000,4882819.000000,-0.001801,95.511100,96.761100,95.511100,96.711100,261537.000000,0.012564,21.080000,21.245000,21.055000,21.122500,21082181.000000,0.002016,41.990000,42.260000,41.630000,41.810000,21325243.000000,-0.004287
2017-01-05,112.160000,112.940000,112.070000,112.580000,9605610.000000,0.003745,96.491100,96.751100,95.931100,96.501100,105898.000000,0.000104,21.097500,21.332500,21.070000,21.270000,22115396.000000,0.008176,41.700000,42.170000,41.540000,41.810000,24867884.000000,0.002638
2017-01-06,111.810000,112.380000,111.570000,111.750000,7685211.000000,-0.000537,96.571100,97.261100,96.331100,96.981100,97428.000000,0.004246,21.312500,21.657500,21.235000,21.595000,31717029.000000,0.013255,41.810000,42.660000,41.550000,42.350000,19906438.000000,0.012916
2017-01-09,112.390000,113.040000,112.180000,112.670000,5672694.000000,0.002491,96.861100,97.141100,96.531100,96.631100,143979.000000,-0.002375,21.605000,21.975000,21.602500,21.865000,33523959.000000,0.012034,42.270000,42.590000,42.050000,42.150000,20374415.000000,-0.002839
2017-01-10,112.940000,113.450000,112.630000,113.150000,6087731.000000,0.001859,96.841100,97.271100,96.611100,96.901100,115827.000000,0.000620,21.810000,21.962500,21.692500,21.895000,24434145.000000,0.003897,42.240000,42.580000,41.790000,42.130000,18592152.000000,-0.002604
2017-01-11,112.870000,114.190000,112.170000,113.500000,9916078.000000,0.005582,96.921100,97.161100,96.581100,97.101100,119580.000000,0.001857,21.802500,22.100000,21.767500,22.055000,27453380.000000,0.011581,42.120000,42.740000,41.940000,42.700000,21503764.000000,0.013770
2017-01-12,114.520000,114.930000,113.800000,113.910000,8454911.000000,-0.005327,96.931100,97.221100,96.011100,97.151100,176145.000000,0.002270,21.840000,21.942500,21.670000,21.930000,27065129.000000,0.004121,42.570000,42.910000,41.460000,42.120000,20966044.000000,-0.010571
2017-01-13,113.650000,114.310000,113.190000,114.210000,7259700.000000,0.004927,97.301100,97.751100,97.291100,97.511100,98857.000000,0.002158,21.895000,22.022500,21.820000,21.877500,26087411.000000,-0.000799,42.130000,42.370000,41.860000,42.210000,19421371.000000,0.001899
2017-01-17,115.890000,115.960000,115.490000,115.850000,9134886.000000,-0.000345,97.251100,97.521100,96.921100,97.201100,120263.000000,-0.000514,21.702500,22.177500,21.672500,22.117500,34413608.000000,0.019122,42.190000,42.210000,41.540000,42.040000,20663137.000000,-0.003555
2017-01-18,115.740000,115.920000,114.560000,114.870000,6482760.000000,-0.007517,97.361100,97.741100,97.021100,97.741100,96528.000000,0.003903,22.117500,22.242500,22.045000,22.115000,23687925.000000,-0.000113,42.180000,42.210000,41.630000,42.010000,19667309.000000,-0.004030
2017-01-19,114.320000,114.960000,113.930000,114.770000,6433824.000000,0.003936,97.741100,97.841100,97.081100,97.301100,228645.000000,-0.004502,21.967500,22.140000,21.960000,22.062500,25556709.000000,0.004325,41.750000,42.490000,41.700000,41.810000,18438615.000000,0.001437
2017-01-20,114.650000,115.760000,114.320000,115.050000,12260918.000000,0.003489,97.771100,98.071100,97.451100,97.801100,91603.000000,0.000307,22.230000,22.230000,22.050000,22.117500,29923001.000000,-0.005061,42.180000,42.330000,41.880000,42.250000,30067741.000000,0.001660
2017-01-23,115.510000,116.170000,115.200000,115.790000,6345340.000000,0.002424,97.701100,97.841100,97.161100,97.581100,108634.000000,-0.001228,22.117500,22.320000,22.060000,22.137500,21985311.000000,0.000904,42.210000,42.620000,42.080000,42.470000,23058415.000000,0.006160
2017-01-24,115.690000,116.020000,114.940000,115.270000,5797178.000000,-0.003630,97.931100,98.661100,97.811100,98.591100,155945.000000,0.006739,22.005000,22.142500,21.992500,22.110000,23193797.000000,0.004772,42.710000,43.240000,42.450000,43.030000,24651306.000000,0.007492
2017-01-25,114.140000,114.440000,113.680000,114.320000,6690739.000000,0.001577,99.111100,99.541100,99.111100,99.481100,139909.000000,0.003733,22.222500,22.642500,22.187500,22.587500,32564729.000000,0.016425,43.460000,43.610000,42.960000,43.190000,24482967.000000,-0.006213
2017-01-26,113.240000,113.500000,112.830000,113.260000,5388797.000000,0.000177,99.651100,99.731100,99.101100,99.221100,172829.000000,-0.004315,22.535000,22.727500,22.517500,22.602500,26322394.000000,0.002995,43.630000,44.040000,43.060000,43.780000,42801659.000000,0.003438
2017-01-27,112.930000,113.540000,112.810000,113.490000,6705609.000000,0.004959,99.371100,99.411100,98.931100,99.141100,125531.000000,-0.002315,22.652500,22.705000,22.517500,22.605000,20496585.000000,-0.002097,44.900000,45.420000,44.400000,45.290000,44808000.000000,0.008686
2017-01-30,113.610000,114.300000,113.530000,113.970000,7682092.000000,0.003169,98.591100,98.671100,97.671100,98.531100,388639.000000,-0.000609,22.350000,22.525000,22.282500,22.525000,30329859.000000,0.007830,45.200000,45.300000,44.310000,44.640000,31627618.000000,-0.012389
2017-01-31,115.270000,115.810000,115.180000,115.550000,10406166.000000,0.002429,98.121100,98.531100,97.831100,98.491100,153093.000000,0.003771,22.405000,22.465000,22.272500,22.455000,48247083.000000,0.002232,44.370000,44.660000,43.770000,44.160000,25261298.000000,-0.004733
2017-02-01,114.660000,115.450000,114.140000,115.200000,6930587.000000,0.004710,98.931100,99.011100,97.891100,98.281100,193193.000000,-0.006570,23.875000,24.740000,23.870000,24.305000,111855283.000000,0.018010,43.860000,44.130000,42.980000,43.090000,39652625.000000,-0.017556
2017-02-02,116.260000,116.570000,115.620000,115.840000,7185993.000000,-0.003613,98.171100,98.611100,97.761100,98.561100,207190.000000,0.003973,24.110000,24.465000,24.062500,24.250000,33672447.000000,0.005807,42.760000,42.920000,42.260000,42.680000,45821477.000000,-0.001871
2017-02-03,115.730000,116.360000,115.710000,116.130000,9455251.000000,0.003456,99.061100,99.341100,98.891100,99.341100,118708.000000,0.002827,24.195000,24.415000,24.157500,24.387500,24471696.000000,0.007956,43.010000,43.210000,42.580000,43.190000,30291134.000000,0.004185
2017-02-06,117.070000,117.740000,116.740000,117.700000,8534594.000000,0.005381,99.121100,99.271100,98.801100,99.071100,148591.000000,-0.000504,24.400000,24.742500,24.342500,24.690000,26793715.000000,0.011885,43.010000,43.160000,42.650000,43.150000,19776960.000000,0.003255
2017-02-07,117.310000,117.740000,117.200000,117.460000,8612292.000000,0.001279,99.191100,99.361100,98.861100,99.001100,181469.000000,-0.001915,24.752500,25.140000,24.730000,25.000000,38161997.000000,0.009999,43.250000,43.290000,42.740000,42.940000,20272020.000000,-0.007168
2017-02-08,118.090000,118.590000,117.810000,118.190000,9626264.000000,0.000847,98.951100,99.531100,98.711100,99.481100,123815.000000,0.005356,24.955000,25.172500,24.922500,25.127500,22945646.000000,0.006912,43.080000,43.320000,42.730000,42.850000,18089599.000000,-0.005339
2017-02-09,118.320000,118.580000,117.200000,117.290000,8159381.000000,-0.008705,99.601100,100.661100,99.581100,100.511100,197013.000000,0.009136,25.172500,25.370000,25.040000,25.365000,28323962.000000,0.007647,43.030000,43.940000,42.830000,43.570000,22634238.000000,0.012549
2017-02-10,116.680000,117.860000,116.670000,117.600000,9070910.000000,0.007885,100.811100,100.951100,100.551100,100.831100,151136.000000,0.000198,25.375000,25.495000,25.272500,25.290000,20050615.000000,-0.003350,43.760000,43.810000,43.480000,43.510000,18169978.000000,-0.005713
2017-02-13,116.730000,116.950000,116.150000,116.800000,7350532.000000,0.000600,101.221100,101.251100,100.891100,101.011100,127358.000000,-0.002075,25.530000,25.715000,25.447500,25.582500,22998364.000000,0.002056,43.750000,44.370000,43.640000,44.230000,22872456.000000,0.010971
2017-02-14,117.510000,117.560000,116.380000,116.930000,6924836.000000,-0.004936,100.841100,101.321100,100.671100,101.261100,199581.000000,0.004165,25.627500,26.032500,25.572500,26.015000,33064858.000000,0.015120,44.310000,44.620000,43.920000,44.470000,23080268.000000,0.003611
2017-02-15,116.330000,117.480000,116.240000,117.450000,7079663.000000,0.009628,101.091100,101.891100,100.991100,101.741100,130700.000000,0.006430,26.140000,26.327500,25.915000,26.137500,35579916.000000,-0.000096,44.400000,44.470000,44.050000,44.430000,16984851.000000,0.000676
2017-02-16,117.930000,118.350000,117.830000,118.080000,6377490.000000,0.001272,101.681100,101.811100,100.851100,101.161100,116143.000000,-0.005114,26.177500,26.235000,25.970000,26.095000,22543246.000000,-0.003152,44.640000,45.140000,44.340000,44.420000,20539513.000000,-0.004928
2017-02-17,118.190000,118.400000,117.620000,117.680000,7336691.000000,-0.004315,100.911100,101.621100,100.811100,101.621100,101041.000000,0.007036,26.035000,26.217500,26.035000,26.190000,22180744.000000,0.005954,44.370000,44.590000,44.200000,44.520000,21246248.000000,0.003381
2017-02-21,117.040000,118.000000,116.770000,117.750000,6164574.000000,0.006066,101.781100,102.411100,101.701100,102.341100,131452.000000,0.005502,26.317500,26.447500,26.255000,26.435000,24488341.000000,0.004465,44.510000,44.850000,44.350000,44.390000,20643340.000000,-0.002696
2017-02-22,117.860000,118.020000,117.240000,117.910000,6053992.000000,0.000424,102.261100,102.321100,101.921100,102.031100,113909.000000,-0.002249,26.367500,26.540000,26.287500,26.537500,20794431.000000,0.006447,44.230000,44.290000,43.950000,44.260000,19274882.000000,0.000678
2017-02-23,118.760000,119.150000,118.670000,118.940000,7494092.000000,0.001516,102.371100,102.421100,101.251100,101.671100,117370.000000,-0.006838,26.605000,26.630000,26.335000,26.392500,20762716.000000,-0.007987,44.320000,44.620000,44.090000,44.520000,20256096.000000,0.004513
2017-02-24,119.740000,119.880000,119.250000,119.700000,9808003.000000,-0.000334,101.101100,102.011100,101.041100,102.011100,117733.000000,0.009001,26.237500,26.425000,26.080000,26.425000,21755623.000000,0.007146,44.430000,44.700000,44.030000,44.520000,21780116.000000,0.002026
2017-02-27,119.730000,120.400000,119.120000,119.120000,9248420.000000,-0.005095,101.961100,102.451100,101.841100,102.381100,115517.000000,0.004119,26.545000,26.617500,26.330000,26.492500,20224176.000000,-0.001978,44.440000,44.440000,43.940000,44.130000,15852423.000000,-0.006976
2017-02-28,119.710000,119.840000,118.820000,119.230000,8661229.000000,-0.004010,102.121100,102.121100,101.401100,101.551100,86723.000000,-0.005582,26.530000,26.617500,26.435000,26.507500,23449576.000000,-0.000848,43.980000,44.100000,43.660000,43.880000,23225747.000000,-0.002274
